chr22	23008629	23009505	chr22	23029928	23030690	9
chr22	19957408	19958240	chr22	20025220	20026233	10
chr22	24203947	24204616	chr22	24234897	24237361	20
chr22	23301022	23302232	chr22	23412363	23414269	10
chr22	17413217	17413877	chr22	17538572	17539505	10
chr22	25757748	25758955	chr22	26168032	26169627	8
chr22	23225931	23227884	chr22	23296626	23298995	27
chr22	24199285	24200880	chr22	24236053	24236421	5
chr22	17398073	17399492	chr22	17651916	17653377	12
chr22	23152446	23152800	chr22	23189301	23190978	12
chr22	17398001	17398547	chr22	17977913	17978705	4
chr22	24204215	24204855	chr22	24298727	24299079	6
chr22	17555600	17556240	chr22	17587550	17587925	4
chr22	26897237	26899846	chr22	27060990	27062431	32
chr22	26568347	26568755	chr22	26714978	26715551	5
chr22	20959293	20962333	chr22	21051597	21052258	70
chr22	19476770	19477144	chr22	19617532	19618142	5
chr22	25476440	25478300	chr22	25567196	25569261	24
chr22	28276888	28277196	chr22	28398237	28398643	4
chr22	23130176	23131426	chr22	23226169	23226534	9
chr22	24818951	24821277	chr22	24898042	24900019	79
chr22	18483162	18484937	chr22	18558275	18559836	17
chr22	23008488	23010770	chr22	23296288	23298771	37
chr22	19465144	19465658	chr22	19617552	19617799	4
chr22	26170476	26172186	chr22	26755919	26758338	23
chr22	24816962	24818558	chr22	24898665	24899543	24
chr22	23008888	23009203	chr22	23023680	23024531	4
chr22	19716901	19720838	chr22	19895480	19900785	243
chr22	26292168	26293248	chr22	26530372	26531151	5
chr22	24833174	24834126	chr22	24921524	24922066	4
chr22	18236737	18237310	chr22	18312516	18313489	4
chr22	23127586	23128671	chr22	23298026	23298531	6
chr22	19617503	19617966	chr22	19705108	19705756	5
chr22	24180143	24180592	chr22	24191733	24192294	4
chr22	20143911	20144939	chr22	20809986	20811058	15
chr22	22697828	22698207	chr22	22724701	22725576	4
chr22	23062500	23063337	chr22	23225862	23226486	5
chr22	21983641	21984457	chr22	22000802	22001583	5
chr22	23096102	23096285	chr22	23111777	23112955	4
chr22	22383420	22385532	chr22	23297806	23298720	16
chr22	18483953	18484524	chr22	18507217	18508141	6
chr22	18311784	18314299	chr22	18556728	18561543	162
chr22	18250592	18251223	chr22	18267771	18268336	4
chr22	24830288	24831466	chr22	24898742	24899328	5
chr22	23053124	23053975	chr22	23089623	23091212	17
chr22	25348150	25348646	chr22	25446866	25448024	4
chr22	23516163	23516610	chr22	23632209	23633517	9
chr22	22509424	22512752	chr22	22589429	22590849	25
chr22	28410480	28411569	chr22	28990248	28990972	6
chr22	23881357	23882079	chr22	24108969	24109620	4
chr22	26773337	26773925	chr22	26856551	26857716	10
chr22	28276878	28277181	chr22	28387087	28388023	5
chr22	23088069	23088559	chr22	23297771	23298719	6
chr22	26794459	26794909	chr22	26877132	26877844	4
chr22	22711516	22711923	chr22	22725443	22725827	4
chr22	22414788	22415596	chr22	22556054	22556826	4
chr22	22818351	22820575	chr22	23297877	23298888	16
chr22	22936135	22936974	chr22	23032632	23033404	4
chr22	20917970	20919482	chr22	21138335	21139054	10
chr22	23221253	23222481	chr22	23296155	23298886	17
chr22	25857507	25858854	chr22	26726681	26727520	9
chr22	23657011	23658061	chr22	23881734	23882074	7
chr22	22785684	22786237	chr22	22936417	22936684	4
chr22	22929224	22929716	chr22	23296863	23297542	5
chr22	17651241	17653832	chr22	17977418	17982442	219
chr22	28275532	28278563	chr22	28403903	28406118	86
chr22	23152415	23153100	chr22	23300977	23301818	8
chr22	26759679	26760716	chr22	27061520	27061828	8
chr22	28415358	28416649	chr22	28837282	28838835	19
chr22	23034662	23035588	chr22	23089768	23091296	9
chr22	22697139	22698415	chr22	22711741	22711926	4
chr22	25343220	25344584	chr22	25444813	25445121	5
chr22	22454792	22455639	chr22	22465382	22465596	4
chr22	22901286	22902306	chr22	22918578	22919534	10
chr22	27040752	27041667	chr22	27061133	27061845	7
chr22	29790636	29792050	chr22	29949420	29950017	5
chr22	23153840	23154848	chr22	23298112	23298348	6
chr22	22560381	22564480	chr22	22588148	22591621	87
chr22	17693303	17694414	chr22	17980499	17981503	5
chr22	24298765	24299047	chr22	24574299	24575336	4
chr22	23301264	23302024	chr22	23421099	23422097	5
chr22	29251516	29251940	chr22	29434688	29434955	4
chr22	25938689	25940889	chr22	26096818	26099277	54
chr22	23130617	23131285	chr22	23224147	23225618	5
chr22	23026912	23027950	chr22	23295459	23297601	17
chr22	22338818	22340174	chr22	22383549	22386040	12
chr22	25939059	25940042	chr22	26122708	26123051	4
chr22	23137331	23137482	chr22	23297133	23297235	5
chr22	23144892	23145366	chr22	23284331	23285142	7
chr22	26794261	26795598	chr22	27061152	27062409	10
chr22	18358870	18359476	chr22	18558792	18559163	5
chr22	23149046	23150219	chr22	23296802	23297148	4
chr22	22464925	22466028	chr22	22589929	22590451	6
chr22	23144836	23145602	chr22	23197937	23198487	5
chr22	19717526	19719272	chr22	19940736	19941985	16
chr22	25858417	25858879	chr22	25937533	25938029	9
chr22	23026134	23029270	chr22	23298006	23299037	21
chr22	19954986	19955764	chr22	20001028	20001159	4
chr22	22561968	22562581	chr22	22696880	22698029	4
chr22	23299603	23299983	chr22	23468235	23469037	4
chr22	23096153	23096371	chr22	23226194	23227497	6
chr22	25857675	25858864	chr22	26173685	26174737	12
chr22	24819696	24820561	chr22	24830636	24831152	5
chr22	23190617	23192058	chr22	23470440	23470865	5
chr22	29225159	29226228	chr22	29435912	29437108	15
chr22	21239691	21240343	chr22	21336143	21336559	6
chr22	25842963	25844295	chr22	26168834	26169497	14
chr22	19564186	19564695	chr22	19617384	19618075	6
chr22	17686000	17687085	chr22	17980014	17981343	33
chr22	19166399	19167313	chr22	19461889	19463260	9
chr22	18312461	18313567	chr22	18507071	18508358	21
chr22	24585009	24586980	chr22	24655512	24655703	16
chr22	25334610	25335045	chr22	25424529	25424884	8
chr22	28417164	28418395	chr22	28838288	28838511	5
chr22	23130780	23130984	chr22	23190875	23191037	4
chr22	22763600	22763890	chr22	22785547	22786063	5
chr22	26957564	26960148	chr22	27039958	27042061	33
chr22	21102889	21103507	chr22	21138216	21138836	4
chr22	28996601	28997160	chr22	29187698	29188499	5
chr22	17397960	17399634	chr22	17534857	17537064	14
chr22	29791004	29791549	chr22	29922766	29923702	4
chr22	24611962	24612704	chr22	24627072	24627948	4
chr22	20162147	20162974	chr22	20255539	20256109	6
chr22	28414704	28418939	chr22	28987323	28991647	109
chr22	23728037	23728677	chr22	23881862	23882075	4
chr22	23130447	23131817	chr22	23219635	23220134	7
chr22	26958843	26959766	chr22	27061009	27061754	7
chr22	25444330	25445366	chr22	25453214	25454040	7
chr22	28996054	28997286	chr22	29251518	29252112	13
chr22	23012804	23013340	chr22	23298133	23298355	4
chr22	25793800	25794895	chr22	25843497	25844484	7
chr22	28281957	28284537	chr22	28403296	28406716	65
chr22	22936559	22936861	chr22	22958617	22959588	8
chr22	24110237	24111039	chr22	24235817	24236420	8
chr22	23528300	23529392	chr22	23623940	23624234	4
chr22	22776867	22777439	chr22	22818414	22818654	5
chr22	18038186	18038823	chr22	18224827	18226276	6
